record_id,database_source,title,original_pdf_collected,original_pdf_match_type,original_pdf_index,original_pdf_pmid,original_pdf_title,pdf_available_for_full_text_review,next_step,authors,year,journal,doi,pmid,duplicate_group_id,source_file,screening_decision,exclusion_reason,notes,ai_title_decision,ai_exclusion_reason,ai_confidence,ai_flags,ai_analysis_tier_hint,reevaluated_title_decision,reevaluated_title_reason,reevaluated_confidence,normalized_title
DUP_00967,Embase,"Erratum: New findings of the correlation between acupoints and corresponding brain cortices using functional MRI (Proceedings of the National Academy of Sciences of the United States of America (March 3, 1998) 5, 95 (2670-2673))",no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Proceedings of the National Academy of Sciences of the United States of America,,,DUP_00967,records (1).csv,,,,exclude,animal/non-human study,high,acupuncture_term; strong_fMRI_neuroimaging_term; animal_flag,,exclude,carried over from first title screen,high,erratum new findings of the correlation between acupoints and corresponding brain cortices using functional mri proceedings of the national academy of sciences of the united states of america march 3 1998 5 95 2670 2673
DUP_01025,Embase,"fMRI study of acupuncture at ""four gate points"" on normal aging people",no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Chinese Journal of Medical Imaging Technology,,,DUP_01025,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,fmri study of acupuncture at four gate points on normal aging people
DUP_01068,Embase; PubMed,Functional MR imaging of the cervical spinal cord by use of electrical stimulation at LI4 (Hegu),no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Wang WD, Kong KM, Xiao YY, Wang XJ, Liang B, Qi WL, Wu RH.",2006,Conf Proc IEEE Eng Med Biol Soc,10.1109/IEMBS.2006.260591,17946437,DUP_01068,PUBMED_0518.csv; records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,,,exclude,carried over from first title screen,high,functional mr imaging of the cervical spinal cord by use of electrical stimulation at li4 hegu
DUP_01319,Embase,Multiple mechanisms for placebo analgesia,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Neuroscientist,,,DUP_01319,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,sham_placebo_control_term; mechanism_deqi_pain_term,,exclude,carried over from first title screen,high,multiple mechanisms for placebo analgesia
DUP_01341,Embase; PubMed,Neural correlates of the visual vertical meridian asymmetry,no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Liu T, Heeger DJ, Carrasco M.",2006,J Vis,10.1167/6.11.12,17209736,DUP_01341,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,neural correlates of the visual vertical meridian asymmetry
DUP_01359,Embase; PubMed,"Neural substrates, experimental evidences and functional hypothesis of acupuncture mechanisms",no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Cho ZH, Hwang SC, Wong EK, Son YD, Kang CK, Park TS, Bai SJ, Kim YB, Lee YB, Sung KK, Lee BH, Shepp LA, Min KT.",2006,Acta Neurol Scand,10.1111/j.1600-0404.2006.00600.x,16674603,DUP_01359,PUBMED_0518.csv; records (1).csv,,,,exclude,animal/non-human study,high,acupuncture_term; animal_flag,,exclude,carried over from first title screen,high,neural substrates experimental evidences and functional hypothesis of acupuncture mechanisms
DUP_01363,Embase; PubMed,"Neurobiological correlates of acupuncture: November 17-18, 2005",no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Napadow V, Webb JM, Pearson N, Hammerschlag R.",2006,J Altern Complement Med,10.1089/acm.2006.12.931,17109585,DUP_01363,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,neurobiological correlates of acupuncture november 17 18 2005
DUP_01484,Embase; PubMed,Point specificity of acupuncture in the light of recent clinical and imaging studies,no,no_match,,,,no,do_not_retrieve_unless_spot_check,Campbell A.,2006,Acupunct Med,10.1136/aim.24.3.118,17013358,DUP_01484,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,point specificity of acupuncture in the light of recent clinical and imaging studies
DUP_01488,Embase; PubMed,Positron emission tomography analysis of the analgesic effects of acupuncture in rhesus monkeys,no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Maenaka T, Tano K, Nakanishi S, Tsukada H, Ishida T.",2006,Am J Chin Med,10.1142/S0192415X06004296,17080545,DUP_01488,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,positron emission tomography analysis of the analgesic effects of acupuncture in rhesus monkeys
DUP_01606,Embase; PubMed,Retraction. New findings of the correlation between acupoints and corresponding brain cortices using functional MRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Proc Natl Acad Sci U S A,10.1073/pnas.0602520103,16790551,DUP_01606,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,retraction new findings of the correlation between acupoints and corresponding brain cortices using functional mri
DUP_01619,Embase,Role and value of functional magnetic resonance imaging in brain function,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Chinese Journal of Clinical Rehabilitation,,,DUP_01619,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,strong_fMRI_neuroimaging_term,,exclude,carried over from first title screen,high,role and value of functional magnetic resonance imaging in brain function
DUP_01676,Embase,Study of acupuncture point Liv 3 with functional MRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2006,Chinese Journal of Radiology,,,DUP_01676,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,study of acupuncture point liv 3 with functional mri
DUP_01740,Embase; PubMed,The brain mapping on reinforcement acupuncture stimulation at ST36 (zusanli) evidenced by fMRI,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Xiao YY, Chen XK, Du L, Pei RQ, Chen FY, Liu GR, Wu RH.",2006,Conf Proc IEEE Eng Med Biol Soc,10.1109/IEMBS.2006.260495,17946439,DUP_01740,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,the brain mapping on reinforcement acupuncture stimulation at st36 zusanli evidenced by fmri
DUP_01754,Embase; PubMed,The correlated network of acupuncture effect: a functional connectivity study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Qin W, Tian J, Pan X, Yang L, Zhen Z.",2006,Conf Proc IEEE Eng Med Biol Soc,10.1109/IEMBS.2006.259427,17946400,DUP_01754,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,the correlated network of acupuncture effect a functional connectivity study
DUP_01839,Embase,The one who forgets the past... [7],no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Nederlands Tijdschrift voor Geneeskunde,,,DUP_01839,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,,,exclude,carried over from first title screen,high,the one who forgets the past 7
DUP_01919,Embase,"Treatment of Fibromyalgia, Myofascial Pain, and Related Disorders",no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Physical Medicine and Rehabilitation Clinics of North America,,,DUP_01919,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,mechanism_deqi_pain_term,,exclude,carried over from first title screen,high,treatment of fibromyalgia myofascial pain and related disorders
DUP_01926,Embase,Two retinotopic visual areas in human lateral occipital cortex,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2006,Journal of Neuroscience,,,DUP_01926,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,possible_brain_neuro_term,,exclude,carried over from first title screen,high,two retinotopic visual areas in human lateral occipital cortex
DUP_01757,Embase,"""The dogs bark, the caravan moves on"" - About the specificity of acupuncture points and point combinations",no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2005,Deutsche Zeitschrift fur Akupunktur,,,DUP_01757,records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,the dogs bark the caravan moves on about the specificity of acupuncture points and point combinations
DUP_00831,Embase; PubMed,[Effects of acupuncture at Neiguan (PC 6) on human brain functional imaging in different functional states],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Fu P, Jia JP, Zhu J, Huang JJ.",2005,Zhongguo Zhen Jiu,,16335206,DUP_00831,PUBMED_0518.csv; records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,effects of acupuncture at neiguan pc 6 on human brain functional imaging in different functional states
DUP_00853,Embase; PubMed,[Effects of electroacupuncture at neiguan (PC 6) and Shenmen (HT 7) on brain functional imaging],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Fu P, Jia JP, Wang W, Li KC.",2005,Zhongguo Zhen Jiu,,16309160,DUP_00853,PUBMED_0518.csv; records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,effects of electroacupuncture at neiguan pc 6 and shenmen ht 7 on brain functional imaging
DUP_01432,Embase; PubMed,[Observation on relation of acupuncture at Guangming (GB 37) and Taichong (LR 3) with central nervous reaction],no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Hu KM, Wang CP, Henning J.",2005,Zhongguo Zhen Jiu,,16419710,DUP_01432,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,observation on relation of acupuncture at guangming gb 37 and taichong lr 3 with central nervous reaction
DUP_01697,Embase; PubMed,[Study on theory and clinical application of meridians (III)],no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Li DZ, Fu ST, Li XZ.",2005,Zhongguo Zhen Jiu,,16309159,DUP_01697,PUBMED_0518.csv; records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,study on theory and clinical application of meridians iii
DUP_00087,Embase; PubMed,Acupoint-specific fMRI patterns in human brain,yes,pmid_match,6,15876491,Acupoint-specific fMRI patterns in human brain,yes,full_text_review_existing_pdf,"Yan B, Li K, Xu J, Wang W, Li K, Liu H, Shan B, Tang X.",2005,Neurosci Lett,10.1016/j.neulet.2005.04.021,15876491,DUP_00087,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupoint specific fmri patterns in human brain
DUP_00115,Embase,Acupuncture at shenmen acupoint for brain functional MRI of patients with Alzheimer disease,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2005,Chinese Journal of Clinical Rehabilitation,,,DUP_00115,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture at shenmen acupoint for brain functional mri of patients with alzheimer disease
DUP_00230,Embase; PubMed,Acupuncture stimulation for motor cortex activities: a 3T fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Jeun SS, Kim JS, Kim BS, Park SD, Lim EC, Choi GS, Choe BY.",2005,Am J Chin Med,10.1142/S0192415X0500317X,16173531,DUP_00230,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture stimulation for motor cortex activities a 3t fmri study
DUP_00380,Embase,Auricular Vagal Nerve Stimulation for Gastric and Brain Outcomes,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2005,clinicaltrials.gov,,,DUP_00380,records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,medium,possible_brain_neuro_term; acupuncture_adjacent_modality_flag,,exclude,carried over from first title screen,medium,auricular vagal nerve stimulation for gastric and brain outcomes
