pmid,arm_id,arm_label,arm_type,outcome_measure,outcome_domain,scale_name,timepoint,reporting_format,value,n_analyzed,within_group_change,between_group_difference,effect_size_reported,statistical_test,p_value,analysis_population,disease_condition
39543627,arm_MWoA,MWoA patients,verum_acupuncture,Duration of migraine attacks (days/month),symptom_severity,not_reported,before treatment,mean ± SD,6.1 ± 3.2,12.0,not_reported,not_reported,not_reported,not_reported,not_reported,MWoA patients,Migraine without aura (MWoA)
39543627,arm_MWoA,MWoA patients,verum_acupuncture,Duration of migraine attacks (days/month),symptom_severity,not_reported,after treatment,mean ± SD,4.3 ± 1.8,12.0,significant decrease (P < 0.05) after 4 weeks acupuncture treatment,not_reported,not_reported,paired t-test,P < 0.05,MWoA patients,Migraine without aura (MWoA)
39543627,arm_MWoA,MWoA patients,verum_acupuncture,Correlation between decreased FC Z-values and VAS scores before treatment,pain,visual analogue scale (VAS),before treatment,other,"R = -0.6289, P = 0.0494",12.0,not_reported,not_reported,R = -0.6289,regression/correlation,0.0494,MWoA patients,Migraine without aura (MWoA)
39543627,arm_MWoA,MWoA patients,verum_acupuncture,Correlation between increased FC Z-values and decrease of VAS scores after treatment,pain,visual analogue scale (VAS),after treatment,other,"R = -0.6633, P = 0.0370",12.0,not_reported,not_reported,R = -0.6633,regression/correlation,0.0370,MWoA patients,Migraine without aura (MWoA)
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,FMA scores,function,Fugl-Meyer Assessment Scale (FMA),before treatment,mean ± SD,57.86±10.99,28.0,not_reported,not_reported,not_reported,t-test,not_reported,Tx (n=28),poststroke motor dysfunction
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,FMA scores,function,Fugl-Meyer Assessment Scale (FMA),3 weeks after treatment,mean ± SD,76.54±10.60,28.0,significantly higher FMA scores postintervention compared with preintervention levels,not_reported,not_reported,t-test (paired),P<.01,Tx (n=28),poststroke motor dysfunction
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,MBI scores,function,Modified Barthel Index (MBI),before treatment,mean ± SD,58.04±16.74,28.0,not_reported,not_reported,not_reported,t-test,not_reported,Tx (n=28),poststroke motor dysfunction
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,MBI scores,function,Modified Barthel Index (MBI),3 weeks after treatment,mean ± SD,71.96±15.95,28.0,significantly higher MBI scores postintervention compared with preintervention levels,not_reported,not_reported,t-test (paired),P<.01,Tx (n=28),poststroke motor dysfunction
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,NIHSS scores,symptom_severity,National Institute of Health Stroke Scale (NIHSS),before treatment,mean ± SD,6.36±2.08,28.0,not_reported,not_reported,not_reported,t-test,not_reported,Tx (n=28),poststroke motor dysfunction
39617712,arm_tx,Treatment group (Tx),verum_acupuncture,NIHSS scores,symptom_severity,National Institute of Health Stroke Scale (NIHSS),3 weeks after treatment,mean ± SD,3.18±1.72,28.0,significantly lower NIHSS scores postintervention compared with preintervention levels,not_reported,not_reported,t-test (paired),P<.01,Tx (n=28),poststroke motor dysfunction
39648209,arm_verum,verum acupuncture at ST36,verum_acupuncture,Whether subjects fell asleep during the experiment,other,self-report,post-experiment,narrative,"Based on self-report, no subjects fell asleep during the experiment",34.0,not_reported,not_reported,not_reported,not_reported,not_reported,not_reported,healthy (no disease condition)
39654647,not_applicable,,,Stroke type distribution across included studies,other,not_applicable,at enrollment (across included studies),count,Ischemic stroke: 134/158 (84.81%); Haemorrhagic stroke: 2/158 (1.27%); Both stroke types or not-mentioned: 22/158 (13.92%),158.0,not_reported,not_reported,not_reported,not_reported,not_reported,158 included studies,Stroke (primarily ischemic stroke; also haemorrhagic stroke)
39654647,not_applicable,,,Post-stroke dysfunction categories across included studies,function,not_applicable,at enrollment (across included studies),count,"Motor impairments: 88/158 (55.7%); Speech impairments: 11/158 (6.96%); Cognitive impairments: 8/158 (5.06%); Swallowing impairments: 4/158 (2.53%); Sensory impairments: 4/158 (2.53%); Sleep impairments: 1/158 (0.63%); Mood impairments: 1/158 (0.63%); Shoulder-hand syndrome: 1/158 (0.63%); Both impairments (motor and cognitive, motor and sensory): 9/158 (5.7%); Not-mentioned: 31/158 (19.62%)",158.0,not_reported,not_reported,not_reported,not_reported,not_reported,158 included studies,Stroke (primarily ischemic stroke; also haemorrhagic stroke)
39654647,not_applicable,,,Clinical stage distribution across included studies,other,not_applicable,at enrollment (across included studies),count,Acute period: 29/158 (18.35%); Recovery period: 44/158 (27.85%); Sequelae period: 9/158 (5.7%); Acute period to recovery period: 39/158 (24.68%); Recovery period to sequelae period: 8/158 (5.06%); Both periods: 9/158 (5.7%); Not-mentioned: 20/158 (12.66%),158.0,not_reported,not_reported,not_reported,not_reported,not_reported,158 included studies,Stroke (primarily ischemic stroke; also haemorrhagic stroke)
39654647,not_applicable,,,Location of lesions across included studies,other,not_applicable,at enrollment (across included studies),count,Mentioned: 92/158 (58.23%); Basal ganglia: 61/158 (38.51%); Internal capsule: 11/158 (6.96%); Corona radiata: 30/158 (18.99%); Not-mentioned: 66/158 (41.77%),158.0,not_reported,not_reported,not_reported,not_reported,not_reported,158 included studies,Stroke (primarily ischemic stroke; also haemorrhagic stroke)
40341810,not_applicable,,,Self-rating anxiety scale (SAS),symptom_severity,self-rating anxiety scale (SAS),baseline (screening),other,SAS scores between 50 to 60 for all volunteers,24.0,not_reported,not_reported,not_reported,not_reported,not_reported,all volunteers,anxiety disorders (ICD-10/F41)
40567885,arm_REAL,REAL,verum_acupuncture,Change in LBEpain (LBEpost – LBEpre),pain,"VAS (0–10, 11-point visual analog scale)",LBEpost – LBEpre,mean ± SD,ΔREAL: −1.02 ± 1.53,25.0,"−1.02 ± 1.53, P < 0.005",P (ΔREAL vs. ΔPHNT) = 0.67,not_reported,not_reported,P < 0.005,Analyzed REAL group (N = 25),Non-specific low back pain
40567885,arm_PHNT,PHNT,sham_acupuncture,Change in LBEpain (LBEpost – LBEpre),pain,"VAS (0–10, 11-point visual analog scale)",LBEpost – LBEpre,mean ± SD,ΔPHNT: −1.26 ± 2.20,18.0,"−1.26 ± 2.20, P < 0.01",P (ΔREAL vs. ΔPHNT) = 0.67,not_reported,not_reported,P < 0.01,Analyzed PHNT group (N = 18),Non-specific low back pain
40567885,arm_REAL,REAL,verum_acupuncture,LBEpain during LBEpre run,pain,"VAS (0–10, 11-point visual analog scale)",LBEpre,mean ± SD,4.74 ± 1.00/10,25.0,not_reported,P (REAL vs. PHNT) = 0.01,not_reported,not_reported,P (REAL) < 0.005 (significantly greater than target value 4/10),Analyzed REAL group (N = 25),Non-specific low back pain
40567885,arm_PHNT,PHNT,sham_acupuncture,LBEpain during LBEpre run,pain,"VAS (0–10, 11-point visual analog scale)",LBEpre,mean ± SD,5.54 ± 0.83,18.0,not_reported,P (REAL vs. PHNT) = 0.01,not_reported,not_reported,P (PHNT) < 0.001 (significantly greater than target value 4/10),Analyzed PHNT group (N = 18),Non-specific low back pain
40567885,arm_REAL,REAL,verum_acupuncture,Applied air pressure for pain model,physiological,mmHg,LBEpre and LBEpost (same pressure applied),mean ± SD,118.4 ± 72.4 mmHg,25.0,not_reported,P (REAL vs. PHNT) = 0.25,not_reported,not_reported,P (REAL vs. PHNT) = 0.25,Analyzed REAL group (N = 25),Non-specific low back pain
40567885,arm_PHNT,PHNT,sham_acupuncture,Applied air pressure for pain model,physiological,mmHg,LBEpre and LBEpost (same pressure applied),mean ± SD,94.4 ± 57.2 mmHg,18.0,not_reported,P (REAL vs. PHNT) = 0.25,not_reported,not_reported,P (REAL vs. PHNT) = 0.25,Analyzed PHNT group (N = 18),Non-specific low back pain
40567885,arm_REAL,REAL,verum_acupuncture,Correlation between decreased LBEpain and decreased mPFC–pINS functional connectivity,pain,Pearson's r,LBEpost vs. LBEpre,other,"r = 0.58, P < 0.01",25.0,not_reported,not_reported,r = 0.58,Pearson's r correlation,P < 0.01,Analyzed REAL group (N = 25),Non-specific low back pain
40567885,arm_PHNT,PHNT,sham_acupuncture,Correlation between decreased LBEpain and increased PCC–aINS functional connectivity,pain,Pearson's r,LBEpost vs. LBEpre,other,"r = −0.48, P < 0.05",18.0,not_reported,not_reported,r = −0.48,Pearson's r correlation,P < 0.05,Analyzed PHNT group (N = 18),Non-specific low back pain
40567885,arm_PHNT,PHNT,sham_acupuncture,Trending correlation between decreased LBEpain and decreased S1back–pINS functional connectivity,pain,Pearson's r,LBEpost vs. LBEpre,other,"r = 0.44, P = 0.07",18.0,not_reported,not_reported,r = 0.44,Pearson's r correlation,P = 0.07,Analyzed PHNT group (N = 18),Non-specific low back pain
40584525,arm_AD_real,"AD, Post-Treatment (Real Acupuncture)",verum_acupuncture,SCORAD,symptom_severity,SCORing Atopic Dermatitis scale (SCORAD),baseline vs post-treatment,mean ± SD,baseline: 31.2 ± 8.7; post-treatment: 24.5 ± 8.3,27.0,"T −4.91, P < 0.001",not_reported,not_reported,Paired or two-sample t-test,P < 0.001,AD real acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_sham,"AD, Post-Treatment (Sham Acupuncture)",sham_acupuncture,SCORAD,symptom_severity,SCORing Atopic Dermatitis scale (SCORAD),baseline vs post-treatment,mean ± SD,post-treatment: 26.7 ± 10.6,14.0,"T −2.88, P 0.04",not_reported,not_reported,Paired or two-sample t-test,P 0.04,AD sham acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_real,"AD, Post-Treatment (Real Acupuncture)",verum_acupuncture,EASI,symptom_severity,Eczema Area and Severity Index (EASI),baseline vs post-treatment,mean ± SD,baseline: 4.6 ± 3.4; post-treatment: 4.3 ± 3.9,27.0,"T −2.42, P 0.03",not_reported,not_reported,Paired or two-sample t-test,P 0.03,AD real acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_sham,"AD, Post-Treatment (Sham Acupuncture)",sham_acupuncture,EASI,symptom_severity,Eczema Area and Severity Index (EASI),baseline vs post-treatment,mean ± SD,post-treatment: 4.7 ± 3.4,14.0,"T −0.03, P 0.98",not_reported,not_reported,Paired or two-sample t-test,P 0.98,AD sham acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_real,"AD, Post-Treatment (Real Acupuncture)",verum_acupuncture,VAS (itching),symptom_severity,visual analogue scale (VAS) for itching,baseline vs post-treatment,mean ± SD,baseline: 5.5 ± 1.9; post-treatment: 3.7 ± 2.1,27.0,"T −3.89, P < 0.001",not_reported,not_reported,Paired or two-sample t-test,P < 0.001,AD real acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_sham,"AD, Post-Treatment (Sham Acupuncture)",sham_acupuncture,VAS (itching),symptom_severity,visual analogue scale (VAS) for itching,baseline vs post-treatment,mean ± SD,post-treatment: 3.2 ± 2.1,14.0,"T −3.60, P 0.01",not_reported,not_reported,Paired or two-sample t-test,P 0.01,AD sham acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_real,"AD, Post-Treatment (Real Acupuncture)",verum_acupuncture,VAS (insomnia),symptom_severity,visual analogue scale (VAS) for insomnia,baseline vs post-treatment,mean ± SD,baseline: 3.5 ± 2.2; post-treatment: 2.1 ± 1.9,27.0,"T −2.93, P 0.01",not_reported,not_reported,Paired or two-sample t-test,P 0.01,AD real acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_sham,"AD, Post-Treatment (Sham Acupuncture)",sham_acupuncture,VAS (insomnia),symptom_severity,visual analogue scale (VAS) for insomnia,baseline vs post-treatment,mean ± SD,post-treatment: 2.9 ± 2.2,14.0,"T 0.04, P 0.97",not_reported,not_reported,Paired or two-sample t-test,P 0.97,AD sham acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,arm_AD_real,"AD, Post-Treatment (Real Acupuncture)",verum_acupuncture,high responder vs low responder classification,responder,"SCORing Atopic Dermatitis scale (SCORAD), minimal clinically important difference",after real acupuncture treatment,count,"11 patients classified as high responders, 16 as low responders",27.0,not_reported,not_reported,not_reported,not_reported,not_reported,AD real acupuncture group,"Atopic Dermatitis (AD), mild-moderate"
40584525,not_applicable,,,Age (year),other,not_reported,baseline,mean ± SD,HC: 26.4 ± 5.3; AD: 24.3 ± 5.2,,not_reported,"AD vs HC: Z −1.60, P 0.09",not_reported,Mann–Whitney U-test,P 0.09,"HC (n=40), AD (n=41)","Atopic Dermatitis (AD), mild-moderate"
40584525,not_applicable,,,BMI (kg/m2),physiological,not_reported,baseline,mean ± SD,HC: 22.2 ± 2.7; AD: 23.5 ± 3.3,,not_reported,"AD vs HC: Z 1.76, P 0.08",not_reported,Mann–Whitney U-test,P 0.08,"HC (n=40), AD (n=41)","Atopic Dermatitis (AD), mild-moderate"
40584525,not_applicable,,,Duration of AD (year),other,not_reported,baseline,mean ± SD,AD real: 20.3 ± 8.5; AD sham: 20.5 ± 9.7,,not_reported,"AD real vs AD sham: T −0.14, P 0.89",not_reported,Paired or two-sample t-test,P 0.89,"AD real (n=27), AD sham (n=14)","Atopic Dermatitis (AD), mild-moderate"
40634927,arm_sham,sham group,sham_acupuncture,adenosine levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"Sham: 8,506 (RSD 23.3%); ST36: 5,192 (RSD 17.9%)",6.0,not_reported,Sham > ST36 (p = 0.00897),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.00897 (ST36 vs Sham),not_reported,Healthy animals (no disease model)
40634927,arm_sham,sham group,sham_acupuncture,adenosine levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"Sham: 8,506 (RSD 23.3%); PC6: 3,640 (RSD 23.7%)",6.0,not_reported,Sham > PC6 (p = 0.0058),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.0058 (PC6 vs Sham),not_reported,Healthy animals (no disease model)
40634927,arm_st36,Zusanli (ST36) group,verum_acupuncture,adenosine levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"ST36: 5,192 (RSD 17.9%); PC6: 3,640 (RSD 23.7%)",6.0,not_reported,similar between ST36 and PC6 (p = 0.07712),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.07712 (PC6 vs ST36),not_reported,Healthy animals (no disease model)
40634927,arm_st36,Zusanli (ST36) group,verum_acupuncture,adrenaline levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"Sham: 12,562 (RSD 3.0%); ST36: 16,702 (RSD 19.1%)",6.0,not_reported,ST36 > Sham (p = 0.0178),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.0178 (ST36 vs Sham),not_reported,Healthy animals (no disease model)
40634927,arm_pc6,Neiguan (PC6) group,verum_acupuncture,adrenaline levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"Sham: 12,562 (RSD 3.0%); PC6: 10,330 (RSD 12.3%)",6.0,not_reported,PC6 < Sham (p = 0.00734),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.00734 (PC6 vs Sham),not_reported,Healthy animals (no disease model)
40634927,arm_st36,Zusanli (ST36) group,verum_acupuncture,adrenaline levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"ST36: 16,702 (RSD 19.1%); PC6: 10,330 (RSD 12.3%)",6.0,not_reported,ST36 > PC6 (p = 0.01816),not_reported,one-way ANOVA followed by Tukey's test (post hoc),p = 0.01816 (PC6 vs ST36),not_reported,Healthy animals (no disease model)
40634927,not_applicable,,,arginine levels in cerebral cortex (peak area signal counts),physiological,LC-ESI-MS integrated chromatogram peak area,immediately after final EA session (day 5),mean (signal counts) with RSD%,"Sham: 1,825,642 (RSD 16.8%); ST36: 1,723,435 (RSD 16.8%); PC6: 1,487,886 (RSD 22.7%)",18.0,not_reported,not significantly different among all three groups (ST36 vs Sham p=0.54215; PC6 vs Sham p=0.15344; PC6 vs ST36 p=0.67197),not_reported,one-way ANOVA followed by Tukey's test (post hoc),ST36 vs Sham p=0.54215; PC6 vs Sham p=0.15344; PC6 vs ST36 p=0.67197,not_reported,Healthy animals (no disease model)
