pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
23152865,23145088_C5,Group A-Group B>0,activation,verum,verum,correlation_expectancy,whole_brain_activation,,True,14,Group A > Group B,activation,peak_only_extract
23152865,23145088_C6,Group C-Group D>0,activation,sham,sham,correlation_expectancy,whole_brain_activation,,True,1,Group C > Group D,activation,peak_only_extract
27803655,c01_DCM_ST36_vs_CP1,RS_ST36-RS_CP1 (DCM),Post-stimulation centrality comparison: ST36 vs CP1,verum,sham,verum_gt_sham,graph_theory,1.0,True,4,both increases and decreases reported,Within-subjects ANOVA with age and gender as covariates; degree centrality mapping (DCM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c02_DCM_ST36_vs_CP2,RS_ST36-RS_CP2 (DCM),Post-stimulation centrality comparison: ST36 vs CP2,verum,sham,verum_gt_sham,graph_theory,1.0,True,3,both increases and decreases reported,Within-subjects ANOVA with age and gender as covariates; degree centrality mapping (DCM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c03_DCM_conjunction,Conjunction: RS_ST36-RS_CP1 AND RS_ST36-RS_CP2 (DCM),Conjunction analysis: acupuncture point vs both control points (DCM),verum,sham,verum_gt_sham,graph_theory,,False,1,higher centrality for ST36,Conjunction of RS_ST36-RS_CP1 and RS_ST36-RS_CP2 statistical maps (DCM),
27803655,c04_ECM_ST36_vs_CP1,RS_ST36-RS_CP1 (ECM),Post-stimulation centrality comparison: ST36 vs CP1,verum,sham,verum_gt_sham,graph_theory,1.0,True,3,both increases and decreases reported,Within-subjects ANOVA with age and gender as covariates; eigenvector centrality mapping (ECM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c05_ECM_ST36_vs_CP2,RS_ST36-RS_CP2 (ECM),Post-stimulation centrality comparison: ST36 vs CP2,verum,sham,verum_gt_sham,graph_theory,1.0,True,5,both increases and decreases reported,Within-subjects ANOVA with age and gender as covariates; eigenvector centrality mapping (ECM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c06_ECM_conjunction,Conjunction: RS_ST36-RS_CP1 AND RS_ST36-RS_CP2 (ECM),Conjunction analysis: acupuncture point vs both control points (ECM),verum,sham,verum_gt_sham,graph_theory,,False,2,higher centrality for ST36,Conjunction of RS_ST36-RS_CP1 and RS_ST36-RS_CP2 statistical maps (ECM),
27803655,c07_DCM_CP1_vs_CP2,RS_CP1-RS_CP2 (DCM),Post-stimulation centrality comparison: CP1 vs CP2,sham,sham,other,graph_theory,1.0,False,0,not_applicable,Within-subjects ANOVA with age and gender as covariates; degree centrality mapping (DCM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c08_ECM_CP1_vs_CP2,RS_CP1-RS_CP2 (ECM),Post-stimulation centrality comparison: CP1 vs CP2,sham,sham,other,graph_theory,1.0,False,0,not_applicable,Within-subjects ANOVA with age and gender as covariates; eigenvector centrality mapping (ECM) via fastECM; Z-standard transform; 6 mm FWHM smoothing,
27803655,c09_DCM_narrative_additional,RS_ST36-RS_CP1 (DCM) – additional result noted in text only,"Post-stimulation centrality comparison: ST36 vs CP1 – additional finding (right middle frontal cortex, DCM only)",verum,sham,verum_gt_sham,graph_theory,1.0,False,0,lower centrality for ST36,degree centrality mapping (DCM),
27803655,c10_ECM_narrative_additional,RS_ST36-RS_CP1 (ECM) – additional result noted in text only,"Post-stimulation centrality comparison: ST36 vs CP1 – additional finding (right middle temporal gyrus, ECM only)",verum,sham,verum_gt_sham,graph_theory,1.0,False,0,higher centrality for ST36,eigenvector centrality mapping (ECM),
27803655,c11_ECM_narrative_ST36_CP2_additional,RS_ST36-RS_CP2 (ECM) – additional results noted in text only,Post-stimulation centrality comparison: ST36 vs CP2 – additional findings (ECM only),verum,sham,verum_gt_sham,graph_theory,1.0,False,0,both increases and decreases,eigenvector centrality mapping (ECM),
27803655,c12_Dice_ECM_DCM_overlap,Dice coefficient analysis: Overlap ratio of ECM and DCM results,Method comparison: overlap between ECM and DCM statistical maps,rest,not_applicable,other,other,,False,0,not_applicable,Dice's coefficient (DC),
27803655,c13_head_motion,Head motion comparison across post-stimulation resting-state scans,Quality control: head motion (mean FD) comparison,rest,not_applicable,other,other,,False,0,no significant difference,One-way ANOVA on mean FD; pairwise comparisons,
27803655,27790149_C1,Post-stimulation centrality changes: RS_ST36-RS_CP1 (DCM),degree_centrality,verum,sham,verum_gt_sham,graph_theory,,True,4,both (positive and negative differences reported),degree_centrality,peak_only_extract
27803655,27790149_C2,Post-stimulation centrality changes: RS_ST36-RS_CP2 (DCM),degree_centrality,verum,sham,verum_gt_sham,graph_theory,,True,3,both (positive and negative differences reported),degree_centrality,peak_only_extract
27803655,27790149_C3,Conjunction DCM: RS_ST36-RS_CP1 AND RS_ST36-RS_CP2,degree_centrality,verum,sham,verum_gt_sham,graph_theory,,False,1,positive (higher centrality for ST36),degree_centrality,peak_only_extract
27803655,27790149_C4,Post-stimulation centrality changes: RS_ST36-RS_CP1 (ECM),other,verum,sham,verum_gt_sham,graph_theory,,True,3,both (positive and negative differences reported),other,peak_only_extract
27803655,27790149_C5,Post-stimulation centrality changes: RS_ST36-RS_CP2 (ECM),other,verum,sham,verum_gt_sham,graph_theory,,True,5,both (positive and negative differences reported),other,peak_only_extract
27803655,27790149_C6,Conjunction ECM: RS_ST36-RS_CP1 AND RS_ST36-RS_CP2,other,verum,sham,verum_gt_sham,graph_theory,,False,2,positive (higher centrality for ST36),other,peak_only_extract
16407533,contrast_pain_mask,all pretreatment high pain minus all pretreatment low pain on both placebo and control sides,pain intensity contrast (high pain > low pain); used as mask,baseline,not_applicable,other,whole_brain_activation,,False,7,high pain > low pain (increases),one-way ANOVA (within-subject) random-effects model; general linear model,
16407533,contrast_placebo_gt_control_within_mask,placebo (post − pre) − control (post − pre); within mask,interaction: placebo vs control × post vs pre; within pain-intensity mask,sham,baseline,sham_post_gt_pre,whole_brain_activation,3.0,True,1,placebo > control (increases on placebo side relative to control),one-way ANOVA (within-subject) random-effects model; contrast of fMRI signal change differences within mask,
16407533,contrast_control_gt_placebo_within_mask,control (post − pre) − placebo (post − pre); within mask,interaction: control vs placebo × post vs pre; within pain-intensity mask,baseline,sham,deactivation,whole_brain_activation,3.0,True,1,control > placebo (decreases on placebo side relative to control),one-way ANOVA (within-subject) random-effects model; contrast within mask,
16407533,contrast_placebo_gt_control_outside_mask,placebo (post − pre) − control (post − pre); outside mask,interaction: placebo vs control × post vs pre; outside pain-intensity mask,sham,baseline,sham_post_gt_pre,whole_brain_activation,3.0,True,11,placebo > control (increases on placebo side relative to control),one-way ANOVA (within-subject) random-effects model; contrast outside mask,
16407533,contrast_control_gt_placebo_outside_mask,control (post − pre) − placebo (post − pre); outside mask,interaction: control vs placebo × post vs pre; outside pain-intensity mask,baseline,sham,deactivation,whole_brain_activation,3.0,False,1,control > placebo,one-way ANOVA (within-subject) random-effects model; contrast outside mask,
16407533,contrast_correlation_negative,simple regression (correlation) analysis: placebo (post − pre) − control (post − pre) fMRI signal vs corresponding pain rating difference; negative correlation,simple regression (correlation) between fMRI signal change difference and subjective pain rating difference; negative correlation,sham,baseline,correlation_clinical,correlation_brain_behavior,3.0,True,10,negative correlation (greater placebo analgesia = greater fMRI signal increase),simple regression (correlation) analysis at second level; random-effects model,
16407533,contrast_correlation_positive,simple regression (correlation) analysis: placebo (post − pre) − control (post − pre) fMRI signal vs corresponding pain rating difference; positive correlation,simple regression (correlation); positive correlation,sham,baseline,correlation_clinical,correlation_brain_behavior,3.0,False,1,positive correlation,simple regression (correlation) analysis at second level,
16407533,contrast_post_high_placebo_gt_control_within_mask,post-treatment high pain on placebo side > post-treatment high pain on control side; within mask,post-treatment high pain: placebo vs control; within pain-intensity mask; supplemental analysis,sham,baseline,sham_post_gt_pre,whole_brain_activation,3.0,True,16,placebo > control (increases),one-way ANOVA (within-subject); comparing only post-treatment pain on placebo and control sides,
16407533,contrast_post_high_control_gt_placebo,post-treatment high pain on control side > post-treatment high pain on placebo side,post-treatment high pain: control vs placebo; supplemental analysis,baseline,sham,deactivation,whole_brain_activation,3.0,False,1,control > placebo,one-way ANOVA (within-subject),
16407533,16399_C1,"Brain areas activated during the comparison of fMRI signal change differences (after treatment > before treatment) between both placebo and control sides - Within mask, P > C",activation,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,12,Placebo > Control,activation,peak_only_extract
16407533,16399_C2,"Brain areas activated during the comparison of fMRI signal change differences (after treatment > before treatment) between both placebo and control sides - Within mask, C > P",activation,baseline,sham,deactivation,whole_brain_activation,,True,1,Control > Placebo,activation,peak_only_extract
16407533,16399_C3,Correlation analysis between the post-treatment and pretreatment subjective pain rating changes and fMRI signal changes on placebo and control sides - Negative correlation,activation,sham,baseline,correlation_clinical,correlation_brain_behavior,,True,10,Negative correlation,activation,peak_only_extract
16407533,16399_C4,"Brain areas activated during the comparison of fMRI signal change evoked by post-treatment high pain on placebo and control sides - Within mask, P > C",activation,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,16,Placebo > Control,activation,peak_only_extract
16407533,16399_C5,Figure 2B caption - right anterior insula peak coordinate,activation,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,1,Placebo > Control,activation,peak_only_extract
16407533,16399_C6,Figure 2C caption - bilateral rACC peak coordinate,activation,sham,baseline,sham_post_gt_pre,whole_brain_activation,,True,1,Placebo > Control,activation,peak_only_extract
34122321,contrast_MwoA_vs_HC,PM < HC (ReHo lower in patients with MwoA than in HCs),"between-group comparison, two-sample t-test",baseline,baseline,group_comparison,whole_brain_activation,,True,2,PM < HC (decreased ReHo in migraine group),two-sample t-test,
34122321,contrast_ANOVA_PMa_PMb_PMc,PMa-PMb-PMc (one-way ANOVA across treatment stages),within-subjects one-way ANOVA across three timepoints,baseline,not_applicable,verum_post_gt_pre,whole_brain_activation,,True,2,increase across treatment stages,one-way ANOVA within subjects,
34122321,contrast_PMb_gt_PMa,PMb > PMa (after first acupuncture session > before acupuncture),"post-hoc paired comparison, PMb > PMa",verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,1,PMb > PMa (increase after first acupuncture session),post-hoc comparison,
34122321,contrast_PMc_gt_PMa,PMc > PMa (after 12th acupuncture session > before acupuncture),"post-hoc paired comparison, PMc > PMa",verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,1,PMc > PMa (increase after 12th acupuncture session vs baseline),post-hoc comparison,
34122321,contrast_PMc_gt_PMb,PMc > PMb (after 12th acupuncture session > after first acupuncture session),"post-hoc paired comparison, PMc > PMb",verum,verum,verum_post_gt_pre,whole_brain_activation,,True,1,PMc > PMb (increase from first to 12th session),post-hoc comparison,
34122321,contrast_corr_angulargyrus_days_baseline,Positive correlation: change in ReHo value in the angular gyrus with days of migraine at baseline,correlation analysis (Pearson/Spearman) between ReHo change in angular gyrus and clinical outcome,baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson/Spearman correlation,
34122321,contrast_corr_angulargyrus_change_days,Positive correlation: change in ReHo value in the angular gyrus with the change in number of days with migraine,correlation analysis (Pearson/Spearman) between ReHo change in angular gyrus and change in clinical outcome,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson/Spearman correlation,
34122321,contrast_corr_cerebellum_clinical,No significant correlation between ReHo value for the cerebellum and any clinical outcome,correlation analysis (Pearson/Spearman) between ReHo in cerebellum and clinical outcomes,baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,no significant correlation,Pearson/Spearman correlation,
34122321,34054706_C1,Difference in ReHo between MwoA and HCs,ReHo,baseline,baseline,group_comparison,whole_brain_activation,,True,2,PM < HC (MwoA lower than HC),ReHo,peak_only_extract
34122321,34054706_C2,Changes in ReHo in different stages of treatment (ANOVA),ReHo,baseline,not_applicable,verum_post_gt_pre,whole_brain_activation,,True,2,Overall change across PMa-PMb-PMc,ReHo,peak_only_extract
34122321,34054706_C3,Changes in ReHo in different stages - post-hoc: PMb > PMa,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,1,PMb > PMa (increase after first session),ReHo,peak_only_extract
34122321,34054706_C4,Changes in ReHo in different stages - post-hoc: PMc > PMa,ReHo,verum,baseline,verum_post_gt_pre,whole_brain_activation,,True,1,PMc > PMa (increase after full course vs baseline),ReHo,peak_only_extract
34122321,34054706_C5,Changes in ReHo in different stages - post-hoc: PMc > PMb,ReHo,verum,verum,verum_post_gt_pre,whole_brain_activation,,True,1,PMc > PMb (increase after full course vs after first session),ReHo,peak_only_extract
38027487,nc_ea_hbo2_lpm_prepost,electroacupuncture group: LPM HbO2 post vs. pre,within-group pre-post comparison,verum,baseline,verum_post_gt_pre,roi_fc,,False,0,increased (enhanced activation),paired t-test; Generalized linear models used to analyze HbO2 time-series data,
38027487,nc_ea_hbo2_lpm_prepost_stats,electroacupuncture group: LPM enhanced activation after intervention vs. baseline,within-group pre-post comparison,verum,baseline,verum_post_gt_pre,roi_fc,,False,1,increased,paired t-test,
38027487,nc_ea_hbo2_rpm_prepost,electroacupuncture group: RPM enhanced activation after intervention vs. baseline,within-group pre-post comparison,verum,baseline,verum_post_gt_pre,roi_fc,,False,1,increased,paired t-test,
38027487,nc_ea_hbo2_rm1_prepost,electroacupuncture group: RM1 enhanced activation after intervention vs. baseline,within-group pre-post comparison,verum,baseline,verum_post_gt_pre,roi_fc,,False,1,increased,paired t-test,
38027487,nc_ctrl_hbo2_rm1_prepost,control group: RM1 enhanced activation after intervention vs. baseline,within-group pre-post comparison,sham,baseline,sham_post_gt_pre,roi_fc,,False,1,increased,paired t-test,
38027487,nc_between_hbo2_lpm,electroacupuncture group vs. control group: LPM HbO2 after intervention,between-group comparison after intervention,verum,sham,verum_gt_sham,roi_fc,,False,1,higher in electroacupuncture group,unpaired t-test,
